south_1,south_2,north_1,north_2,east_1,east_2,west_1,west_2,datetime,intersection,day,day_name
20,17,19,13,17,21,22,23,2024-04-26 21:15:00,Yonge and Bloor,4,Friday
13,20,19,20,24,20,24,21,2024-04-26 21:30:00,Yonge and Bloor,4,Friday
19,14,19,20,20,18,16,17,2024-04-26 21:45:00,Yonge and Bloor,4,Friday
16,16,20,21,19,20,15,24,2024-04-26 22:00:00,Yonge and Bloor,4,Friday
16,20,14,16,16,22,16,17,2024-04-26 22:15:00,Yonge and Bloor,4,Friday
20,20,14,18,21,22,22,17,2024-04-26 22:30:00,Yonge and Bloor,4,Friday
14,21,18,18,21,19,21,21,2024-04-26 22:45:00,Yonge and Bloor,4,Friday
5,4,2,5,4,5,5,5,2024-04-26 23:00:00,Yonge and Bloor,4,Friday
3,2,3,4,6,4,4,5,2024-04-26 23:15:00,Yonge and Bloor,4,Friday
2,5,3,4,5,4,6,8,2024-04-26 23:30:00,Yonge and Bloor,4,Friday
2,1,5,3,5,5,9,7,2024-04-26 23:45:00,Yonge and Bloor,4,Friday
4,5,3,3,7,10,5,6,2024-04-27 00:00:00,Yonge and Bloor,5,Saturday
3,5,6,3,8,6,5,8,2024-04-27 00:15:00,Yonge and Bloor,5,Saturday
9,5,4,3,7,7,6,7,2024-04-27 00:30:00,Yonge and Bloor,5,Saturday
4,5,4,5,6,7,5,8,2024-04-27 00:45:00,Yonge and Bloor,5,Saturday
3,4,5,5,8,7,7,7,2024-04-27 01:00:00,Yonge and Bloor,5,Saturday
5,5,4,5,8,6,7,6,2024-04-27 01:15:00,Yonge and Bloor,5,Saturday
3,5,6,3,7,7,5,6,2024-04-27 01:30:00,Yonge and Bloor,5,Saturday
3,5,7,4,8,5,6,6,2024-04-27 01:45:00,Yonge and Bloor,5,Saturday
4,4,5,3,7,6,5,6,2024-04-27 02:00:00,Yonge and Bloor,5,Saturday
5,5,4,3,8,7,5,6,2024-04-27 02:15:00,Yonge and Bloor,5,Saturday
4,5,4,3,6,7,5,7,2024-04-27 02:30:00,Yonge and Bloor,5,Saturday
5,4,5,5,8,7,7,7,2024-04-27 02:45:00,Yonge and Bloor,5,Saturday
4,5,5,4,8,6,6,6,2024-04-27 03:00:00,Yonge and Bloor,5,Saturday
5,4,5,4,8,5,9,8,2024-04-27 03:15:00,Yonge and Bloor,5,Saturday
3,3,3,4,8,6,8,8,2024-04-27 03:30:00,Yonge and Bloor,5,Saturday
9,3,4,3,6,6,6,7,2024-04-27 03:45:00,Yonge and Bloor,5,Saturday
7,4,8,3,8,5,6,6,2024-04-27 04:00:00,Yonge and Bloor,5,Saturday
5,3,3,4,7,5,5,8,2024-04-27 04:15:00,Yonge and Bloor,5,Saturday
4,3,5,3,8,7,9,6,2024-04-27 04:30:00,Yonge and Bloor,5,Saturday
4,4,4,3,8,7,6,7,2024-04-27 04:45:00,Yonge and Bloor,5,Saturday
15,12,17,14,16,21,19,21,2024-04-27 05:00:00,Yonge and Bloor,5,Saturday
11,18,15,18,16,14,13,18,2024-04-27 05:15:00,Yonge and Bloor,5,Saturday
18,12,11,17,19,17,16,15,2024-04-27 05:30:00,Yonge and Bloor,5,Saturday
18,12,11,11,14,14,17,15,2024-04-27 05:45:00,Yonge and Bloor,5,Saturday
18,18,17,15,21,20,14,18,2024-04-27 06:00:00,Yonge and Bloor,5,Saturday
17,12,12,15,14,19,22,15,2024-04-27 06:15:00,Yonge and Bloor,5,Saturday
13,11,17,11,15,19,16,19,2024-04-27 06:30:00,Yonge and Bloor,5,Saturday
13,15,17,17,17,21,19,19,2024-04-27 06:45:00,Yonge and Bloor,5,Saturday
12,17,15,17,21,19,22,18,2024-04-27 07:00:00,Yonge and Bloor,5,Saturday
17,11,17,16,14,16,16,15,2024-04-27 07:15:00,Yonge and Bloor,5,Saturday
13,13,11,18,15,14,13,20,2024-04-27 07:30:00,Yonge and Bloor,5,Saturday
14,17,16,14,20,14,21,18,2024-04-27 07:45:00,Yonge and Bloor,5,Saturday
20,20,21,20,23,22,22,23,2024-04-27 08:00:00,Yonge and Bloor,5,Saturday
20,21,24,20,23,23,24,23,2024-04-27 08:15:00,Yonge and Bloor,5,Saturday
21,21,21,20,24,22,22,24,2024-04-27 08:30:00,Yonge and Bloor,5,Saturday
20,21,23,20,24,26,24,24,2024-04-27 08:45:00,Yonge and Bloor,5,Saturday
14,18,13,11,16,16,21,14,2024-04-27 09:00:00,Yonge and Bloor,5,Saturday
16,18,15,14,15,16,16,16,2024-04-27 09:15:00,Yonge and Bloor,5,Saturday
19,12,15,15,18,13,13,15,2024-04-27 09:30:00,Yonge and Bloor,5,Saturday
12,14,15,13,19,18,16,15,2024-04-27 09:45:00,Yonge and Bloor,5,Saturday
33,34,33,38,32,46,44,44,2024-04-27 10:00:00,Yonge and Bloor,5,Saturday
33,39,36,33,36,45,46,47,2024-04-27 10:15:00,Yonge and Bloor,5,Saturday
34,35,31,32,35,40,38,40,2024-04-27 10:30:00,Yonge and Bloor,5,Saturday
30,44,30,38,46,41,37,46,2024-04-27 10:45:00,Yonge and Bloor,5,Saturday
32,29,46,34,34,38,35,40,2024-04-27 11:00:00,Yonge and Bloor,5,Saturday
48,37,36,44,38,35,46,42,2024-04-27 11:15:00,Yonge and Bloor,5,Saturday
48,44,44,32,32,42,39,41,2024-04-27 11:30:00,Yonge and Bloor,5,Saturday
32,44,38,33,47,40,40,38,2024-04-27 11:45:00,Yonge and Bloor,5,Saturday
24,25,21,26,25,28,25,29,2024-04-27 12:00:00,Yonge and Bloor,5,Saturday
25,23,26,23,25,30,28,26,2024-04-27 12:15:00,Yonge and Bloor,5,Saturday
24,21,24,23,28,28,26,25,2024-04-27 12:30:00,Yonge and Bloor,5,Saturday
26,25,25,22,24,25,25,26,2024-04-27 12:45:00,Yonge and Bloor,5,Saturday
14,12,13,12,21,18,16,18,2024-04-27 13:00:00,Yonge and Bloor,5,Saturday
21,17,21,17,18,13,15,16,2024-04-27 13:15:00,Yonge and Bloor,5,Saturday
18,12,13,13,19,15,15,14,2024-04-27 13:30:00,Yonge and Bloor,5,Saturday
20,11,14,15,20,15,14,18,2024-04-27 13:45:00,Yonge and Bloor,5,Saturday
16,12,15,18,18,15,18,16,2024-04-27 14:00:00,Yonge and Bloor,5,Saturday
12,14,17,11,15,19,21,14,2024-04-27 14:15:00,Yonge and Bloor,5,Saturday
12,17,14,18,18,15,17,14,2024-04-27 14:30:00,Yonge and Bloor,5,Saturday
18,14,17,13,20,21,16,19,2024-04-27 14:45:00,Yonge and Bloor,5,Saturday
11,12,17,12,16,17,20,17,2024-04-27 15:00:00,Yonge and Bloor,5,Saturday
14,12,11,16,17,14,14,21,2024-04-27 15:15:00,Yonge and Bloor,5,Saturday
19,11,12,14,21,19,16,19,2024-04-27 15:30:00,Yonge and Bloor,5,Saturday
18,14,12,14,19,19,17,14,2024-04-27 15:45:00,Yonge and Bloor,5,Saturday
12,14,17,14,15,14,13,15,2024-04-27 16:00:00,Yonge and Bloor,5,Saturday
18,15,12,11,20,18,14,20,2024-04-27 16:15:00,Yonge and Bloor,5,Saturday
15,13,12,17,20,19,15,18,2024-04-27 16:30:00,Yonge and Bloor,5,Saturday
16,12,16,11,18,19,17,16,2024-04-27 16:45:00,Yonge and Bloor,5,Saturday
31,29,34,31,43,48,46,41,2024-04-27 17:00:00,Yonge and Bloor,5,Saturday
40,36,38,30,36,34,31,32,2024-04-27 17:15:00,Yonge and Bloor,5,Saturday
40,30,35,38,33,39,32,46,2024-04-27 17:30:00,Yonge and Bloor,5,Saturday
30,33,40,41,44,41,37,33,2024-04-27 17:45:00,Yonge and Bloor,5,Saturday
41,37,36,44,38,36,43,44,2024-04-27 18:00:00,Yonge and Bloor,5,Saturday
42,35,39,32,46,31,36,34,2024-04-27 18:15:00,Yonge and Bloor,5,Saturday
35,41,32,43,33,48,35,42,2024-04-27 18:30:00,Yonge and Bloor,5,Saturday
29,39,34,31,42,48,36,43,2024-04-27 18:45:00,Yonge and Bloor,5,Saturday
15,11,14,13,21,15,22,17,2024-04-27 19:00:00,Yonge and Bloor,5,Saturday
16,18,18,15,14,13,21,21,2024-04-27 19:15:00,Yonge and Bloor,5,Saturday
18,18,16,17,21,14,15,19,2024-04-27 19:30:00,Yonge and Bloor,5,Saturday
12,13,13,11,17,16,15,21,2024-04-27 19:45:00,Yonge and Bloor,5,Saturday
13,17,18,13,21,15,16,18,2024-04-27 20:00:00,Yonge and Bloor,5,Saturday
12,17,12,12,19,18,18,15,2024-04-27 20:15:00,Yonge and Bloor,5,Saturday
16,11,16,15,20,19,16,19,2024-04-27 20:30:00,Yonge and Bloor,5,Saturday
11,16,14,16,20,13,14,20,2024-04-27 20:45:00,Yonge and Bloor,5,Saturday
15,16,19,12,18,16,22,18,2024-04-27 21:00:00,Yonge and Bloor,5,Saturday
17,12,16,17,16,13,13,21,2024-04-27 21:15:00,Yonge and Bloor,5,Saturday
16,14,14,17,21,20,19,14,2024-04-27 21:30:00,Yonge and Bloor,5,Saturday
17,12,11,13,17,18,21,18,2024-04-27 21:45:00,Yonge and Bloor,5,Saturday
12,13,15,16,21,13,16,18,2024-04-27 22:00:00,Yonge and Bloor,5,Saturday
11,11,18,11,17,16,18,20,2024-04-27 22:15:00,Yonge and Bloor,5,Saturday
15,18,13,12,19,13,21,17,2024-04-27 22:30:00,Yonge and Bloor,5,Saturday
13,11,15,12,15,18,20,14,2024-04-27 22:45:00,Yonge and Bloor,5,Saturday
8,3,4,3,8,7,5,8,2024-04-27 23:00:00,Yonge and Bloor,5,Saturday
5,3,5,5,8,5,8,6,2024-04-27 23:15:00,Yonge and Bloor,5,Saturday
5,3,7,5,7,5,6,8,2024-04-27 23:30:00,Yonge and Bloor,5,Saturday
3,5,4,5,7,9,6,6,2024-04-27 23:45:00,Yonge and Bloor,5,Saturday
4,3,3,3,8,10,7,6,2024-04-28 00:00:00,Yonge and Bloor,6,Sunday
3,5,3,4,8,8,5,6,2024-04-28 00:15:00,Yonge and Bloor,6,Sunday
3,5,5,5,6,9,7,6,2024-04-28 00:30:00,Yonge and Bloor,6,Sunday
8,5,3,3,6,6,5,7,2024-04-28 00:45:00,Yonge and Bloor,6,Sunday
4,3,4,5,8,5,8,6,2024-04-28 01:00:00,Yonge and Bloor,6,Sunday
3,4,4,5,7,7,5,8,2024-04-28 01:15:00,Yonge and Bloor,6,Sunday
5,5,3,4,8,8,6,7,2024-04-28 01:30:00,Yonge and Bloor,6,Sunday
5,4,5,4,8,8,6,7,2024-04-28 01:45:00,Yonge and Bloor,6,Sunday
3,3,3,3,6,7,8,8,2024-04-28 02:00:00,Yonge and Bloor,6,Sunday
8,5,7,3,8,6,7,7,2024-04-28 02:15:00,Yonge and Bloor,6,Sunday
5,3,6,3,7,7,9,6,2024-04-28 02:30:00,Yonge and Bloor,6,Sunday
4,4,6,5,6,6,8,7,2024-04-28 02:45:00,Yonge and Bloor,6,Sunday
5,4,3,4,7,7,9,7,2024-04-28 03:00:00,Yonge and Bloor,6,Sunday
5,4,3,3,7,9,8,6,2024-04-28 03:15:00,Yonge and Bloor,6,Sunday
4,3,3,5,7,7,5,8,2024-04-28 03:30:00,Yonge and Bloor,6,Sunday
4,3,7,5,8,5,9,7,2024-04-28 03:45:00,Yonge and Bloor,6,Sunday
3,5,4,5,7,7,7,6,2024-04-28 04:00:00,Yonge and Bloor,6,Sunday
4,4,5,3,7,7,5,8,2024-04-28 04:15:00,Yonge and Bloor,6,Sunday
3,3,5,4,8,8,7,8,2024-04-28 04:30:00,Yonge and Bloor,6,Sunday
3,5,4,5,6,5,8,8,2024-04-28 04:45:00,Yonge and Bloor,6,Sunday
18,15,19,18,16,20,13,14,2024-04-28 05:00:00,Yonge and Bloor,6,Sunday
12,12,19,17,19,19,21,15,2024-04-28 05:15:00,Yonge and Bloor,6,Sunday
12,12,16,12,21,19,20,16,2024-04-28 05:30:00,Yonge and Bloor,6,Sunday
14,18,16,13,15,13,20,14,2024-04-28 05:45:00,Yonge and Bloor,6,Sunday
18,15,13,13,15,14,19,14,2024-04-28 06:00:00,Yonge and Bloor,6,Sunday
17,16,16,13,20,13,14,18,2024-04-28 06:15:00,Yonge and Bloor,6,Sunday
16,13,17,12,21,21,20,19,2024-04-28 06:30:00,Yonge and Bloor,6,Sunday
16,18,14,13,21,22,20,16,2024-04-28 06:45:00,Yonge and Bloor,6,Sunday
13,13,16,13,19,15,17,19,2024-04-28 07:00:00,Yonge and Bloor,6,Sunday
17,16,15,15,20,16,21,20,2024-04-28 07:15:00,Yonge and Bloor,6,Sunday
11,16,15,14,16,13,19,20,2024-04-28 07:30:00,Yonge and Bloor,6,Sunday
18,14,18,18,18,20,19,15,2024-04-28 07:45:00,Yonge and Bloor,6,Sunday
20,20,21,21,23,26,23,24,2024-04-28 08:00:00,Yonge and Bloor,6,Sunday
21,21,21,20,23,23,23,23,2024-04-28 08:15:00,Yonge and Bloor,6,Sunday
24,21,21,21,24,22,22,23,2024-04-28 08:30:00,Yonge and Bloor,6,Sunday
21,20,21,20,24,25,23,24,2024-04-28 08:45:00,Yonge and Bloor,6,Sunday
16,11,11,17,15,13,17,21,2024-04-28 09:00:00,Yonge and Bloor,6,Sunday
14,17,12,15,16,17,16,21,2024-04-28 09:15:00,Yonge and Bloor,6,Sunday
18,14,12,13,16,18,15,18,2024-04-28 09:30:00,Yonge and Bloor,6,Sunday
14,18,13,12,16,19,17,20,2024-04-28 09:45:00,Yonge and Bloor,6,Sunday
29,30,33,30,47,37,36,36,2024-04-28 10:00:00,Yonge and Bloor,6,Sunday
38,37,30,39,47,35,38,35,2024-04-28 10:15:00,Yonge and Bloor,6,Sunday
34,42,30,33,43,46,37,36,2024-04-28 10:30:00,Yonge and Bloor,6,Sunday
36,29,30,32,47,39,35,45,2024-04-28 10:45:00,Yonge and Bloor,6,Sunday
43,37,37,44,36,43,46,33,2024-04-28 11:00:00,Yonge and Bloor,6,Sunday
41,39,35,39,46,35,47,34,2024-04-28 11:15:00,Yonge and Bloor,6,Sunday
30,38,41,33,40,49,35,35,2024-04-28 11:30:00,Yonge and Bloor,6,Sunday
38,32,40,37,37,35,34,41,2024-04-28 11:45:00,Yonge and Bloor,6,Sunday
21,22,24,23,29,23,27,25,2024-04-28 12:00:00,Yonge and Bloor,6,Sunday
24,22,22,22,29,24,27,24,2024-04-28 12:15:00,Yonge and Bloor,6,Sunday
24,24,29,25,25,28,30,26,2024-04-28 12:30:00,Yonge and Bloor,6,Sunday
25,25,25,26,25,24,26,26,2024-04-28 12:45:00,Yonge and Bloor,6,Sunday
14,15,11,18,16,20,14,19,2024-04-28 13:00:00,Yonge and Bloor,6,Sunday
17,17,12,12,17,17,16,15,2024-04-28 13:15:00,Yonge and Bloor,6,Sunday
13,11,16,12,21,13,20,21,2024-04-28 13:30:00,Yonge and Bloor,6,Sunday
13,18,18,13,14,16,15,14,2024-04-28 13:45:00,Yonge and Bloor,6,Sunday
17,12,18,13,17,15,18,21,2024-04-28 14:00:00,Yonge and Bloor,6,Sunday
11,18,17,16,18,16,19,20,2024-04-28 14:15:00,Yonge and Bloor,6,Sunday
16,11,19,11,16,19,16,14,2024-04-28 14:30:00,Yonge and Bloor,6,Sunday
14,12,11,14,14,16,14,19,2024-04-28 14:45:00,Yonge and Bloor,6,Sunday
22,14,14,17,15,18,20,15,2024-04-28 15:00:00,Yonge and Bloor,6,Sunday
12,14,12,16,14,19,17,17,2024-04-28 15:15:00,Yonge and Bloor,6,Sunday
16,11,18,16,15,18,17,16,2024-04-28 15:30:00,Yonge and Bloor,6,Sunday
11,14,14,17,18,15,15,18,2024-04-28 15:45:00,Yonge and Bloor,6,Sunday
14,17,15,13,15,19,19,18,2024-04-28 16:00:00,Yonge and Bloor,6,Sunday
21,12,18,16,21,19,14,15,2024-04-28 16:15:00,Yonge and Bloor,6,Sunday
14,11,11,13,17,17,16,18,2024-04-28 16:30:00,Yonge and Bloor,6,Sunday
13,17,13,14,15,19,16,21,2024-04-28 16:45:00,Yonge and Bloor,6,Sunday
32,31,33,34,42,32,45,41,2024-04-28 17:00:00,Yonge and Bloor,6,Sunday
44,39,29,39,41,41,35,38,2024-04-28 17:15:00,Yonge and Bloor,6,Sunday
41,30,39,39,39,38,33,38,2024-04-28 17:30:00,Yonge and Bloor,6,Sunday
46,33,33,40,41,40,46,38,2024-04-28 17:45:00,Yonge and Bloor,6,Sunday
40,37,39,43,44,34,46,46,2024-04-28 18:00:00,Yonge and Bloor,6,Sunday
41,34,36,42,35,34,37,37,2024-04-28 18:15:00,Yonge and Bloor,6,Sunday
29,34,38,37,33,31,37,41,2024-04-28 18:30:00,Yonge and Bloor,6,Sunday
31,42,34,39,35,35,45,47,2024-04-28 18:45:00,Yonge and Bloor,6,Sunday
15,16,14,13,15,20,19,16,2024-04-28 19:00:00,Yonge and Bloor,6,Sunday
12,14,16,13,19,18,15,16,2024-04-28 19:15:00,Yonge and Bloor,6,Sunday
15,11,15,15,16,23,16,18,2024-04-28 19:30:00,Yonge and Bloor,6,Sunday
18,11,15,17,19,13,14,16,2024-04-28 19:45:00,Yonge and Bloor,6,Sunday
15,17,14,11,14,19,17,20,2024-04-28 20:00:00,Yonge and Bloor,6,Sunday
12,18,15,17,19,18,15,16,2024-04-28 20:15:00,Yonge and Bloor,6,Sunday
12,11,13,17,20,15,16,21,2024-04-28 20:30:00,Yonge and Bloor,6,Sunday
14,14,16,14,16,20,19,16,2024-04-28 20:45:00,Yonge and Bloor,6,Sunday
15,13,18,14,15,21,16,14,2024-04-28 21:00:00,Yonge and Bloor,6,Sunday
16,12,18,17,14,18,15,21,2024-04-28 21:15:00,Yonge and Bloor,6,Sunday
14,13,12,11,21,16,21,15,2024-04-28 21:30:00,Yonge and Bloor,6,Sunday
18,16,13,18,18,16,21,16,2024-04-28 21:45:00,Yonge and Bloor,6,Sunday
15,18,15,11,20,18,13,21,2024-04-28 22:00:00,Yonge and Bloor,6,Sunday
18,15,12,18,21,17,17,20,2024-04-28 22:15:00,Yonge and Bloor,6,Sunday
13,12,18,12,15,18,14,17,2024-04-28 22:30:00,Yonge and Bloor,6,Sunday
14,14,14,17,15,23,19,21,2024-04-28 22:45:00,Yonge and Bloor,6,Sunday
3,3,4,4,8,10,8,6,2024-04-28 23:00:00,Yonge and Bloor,6,Sunday
4,3,7,4,6,10,7,6,2024-04-28 23:15:00,Yonge and Bloor,6,Sunday
5,4,3,5,6,6,6,7,2024-04-28 23:30:00,Yonge and Bloor,6,Sunday
3,5,5,5,6,7,6,7,2024-04-28 23:45:00,Yonge and Bloor,6,Sunday
3,2,4,4,5,6,7,4,2024-04-29 00:00:00,Yonge and Bloor,0,Monday
1,4,2,1,6,6,8,5,2024-04-29 00:15:00,Yonge and Bloor,0,Monday
2,2,3,3,5,7,6,5,2024-04-29 00:30:00,Yonge and Bloor,0,Monday
3,2,3,4,7,4,6,4,2024-04-29 00:45:00,Yonge and Bloor,0,Monday
3,4,4,3,7,6,5,5,2024-04-29 01:00:00,Yonge and Bloor,0,Monday
1,4,1,4,4,4,6,4,2024-04-29 01:15:00,Yonge and Bloor,0,Monday
3,3,4,4,4,5,6,7,2024-04-29 01:30:00,Yonge and Bloor,0,Monday
4,1,4,2,4,6,4,6,2024-04-29 01:45:00,Yonge and Bloor,0,Monday
3,4,4,1,5,9,6,4,2024-04-29 02:00:00,Yonge and Bloor,0,Monday
1,1,1,1,7,8,3,4,2024-04-29 02:15:00,Yonge and Bloor,0,Monday
1,4,5,2,4,5,3,7,2024-04-29 02:30:00,Yonge and Bloor,0,Monday
2,1,3,1,6,5,8,7,2024-04-29 02:45:00,Yonge and Bloor,0,Monday
4,3,4,2,6,3,8,5,2024-04-29 03:00:00,Yonge and Bloor,0,Monday
1,1,4,3,4,3,5,5,2024-04-29 03:15:00,Yonge and Bloor,0,Monday
8,4,3,2,7,6,6,5,2024-04-29 03:30:00,Yonge and Bloor,0,Monday
3,4,3,4,4,6,4,6,2024-04-29 03:45:00,Yonge and Bloor,0,Monday
2,4,4,4,7,6,7,5,2024-04-29 04:00:00,Yonge and Bloor,0,Monday
4,4,5,3,4,3,5,6,2024-04-29 04:15:00,Yonge and Bloor,0,Monday
6,2,3,1,7,6,4,5,2024-04-29 04:30:00,Yonge and Bloor,0,Monday
2,1,4,4,5,5,8,7,2024-04-29 04:45:00,Yonge and Bloor,0,Monday
24,28,26,24,30,33,32,27,2024-04-29 05:00:00,Yonge and Bloor,0,Monday
25,24,24,25,27,30,28,29,2024-04-29 05:15:00,Yonge and Bloor,0,Monday
28,28,28,25,29,28,30,28,2024-04-29 05:30:00,Yonge and Bloor,0,Monday
24,28,31,28,27,33,29,29,2024-04-29 05:45:00,Yonge and Bloor,0,Monday
26,25,25,25,30,27,26,29,2024-04-29 06:00:00,Yonge and Bloor,0,Monday
26,28,28,28,31,27,29,27,2024-04-29 06:15:00,Yonge and Bloor,0,Monday
25,28,24,25,31,29,26,29,2024-04-29 06:30:00,Yonge and Bloor,0,Monday
25,28,30,26,28,33,32,29,2024-04-29 06:45:00,Yonge and Bloor,0,Monday
25,27,27,25,27,29,27,28,2024-04-29 07:00:00,Yonge and Bloor,0,Monday
25,25,28,28,28,32,31,28,2024-04-29 07:15:00,Yonge and Bloor,0,Monday
29,24,24,27,31,28,27,31,2024-04-29 07:30:00,Yonge and Bloor,0,Monday
28,24,24,25,29,30,28,28,2024-04-29 07:45:00,Yonge and Bloor,0,Monday
40,40,39,39,44,44,41,44,2024-04-29 08:00:00,Yonge and Bloor,0,Monday
40,41,43,41,42,46,42,42,2024-04-29 08:15:00,Yonge and Bloor,0,Monday
40,39,39,40,44,45,43,42,2024-04-29 08:30:00,Yonge and Bloor,0,Monday
39,39,40,41,42,45,45,43,2024-04-29 08:45:00,Yonge and Bloor,0,Monday
40,53,49,51,46,41,40,45,2024-04-29 09:00:00,Yonge and Bloor,0,Monday
40,37,41,45,46,45,43,42,2024-04-29 09:15:00,Yonge and Bloor,0,Monday
51,38,38,44,50,47,53,41,2024-04-29 09:30:00,Yonge and Bloor,0,Monday
45,39,46,52,55,57,46,52,2024-04-29 09:45:00,Yonge and Bloor,0,Monday
41,37,45,41,50,53,40,52,2024-04-29 10:00:00,Yonge and Bloor,0,Monday
36,44,39,41,39,43,42,40,2024-04-29 10:15:00,Yonge and Bloor,0,Monday
45,47,51,46,46,55,39,56,2024-04-29 10:30:00,Yonge and Bloor,0,Monday
41,52,38,46,49,49,51,54,2024-04-29 10:45:00,Yonge and Bloor,0,Monday
42,52,41,36,52,48,51,43,2024-04-29 11:00:00,Yonge and Bloor,0,Monday
50,50,47,44,43,51,52,55,2024-04-29 11:15:00,Yonge and Bloor,0,Monday
51,50,49,42,39,46,45,40,2024-04-29 11:30:00,Yonge and Bloor,0,Monday
51,49,38,38,53,52,52,54,2024-04-29 11:45:00,Yonge and Bloor,0,Monday
27,24,28,28,29,26,29,28,2024-04-29 12:00:00,Yonge and Bloor,0,Monday
32,28,25,26,30,29,32,28,2024-04-29 12:15:00,Yonge and Bloor,0,Monday
25,28,25,24,31,30,28,28,2024-04-29 12:30:00,Yonge and Bloor,0,Monday
24,24,25,26,27,26,29,30,2024-04-29 12:45:00,Yonge and Bloor,0,Monday
24,26,26,28,29,26,29,29,2024-04-29 13:00:00,Yonge and Bloor,0,Monday
28,25,26,26,28,28,26,30,2024-04-29 13:15:00,Yonge and Bloor,0,Monday
28,27,25,28,28,27,31,29,2024-04-29 13:30:00,Yonge and Bloor,0,Monday
25,28,31,25,29,33,27,28,2024-04-29 13:45:00,Yonge and Bloor,0,Monday
24,26,28,26,27,28,30,30,2024-04-29 14:00:00,Yonge and Bloor,0,Monday
28,28,28,27,30,30,29,31,2024-04-29 14:15:00,Yonge and Bloor,0,Monday
28,27,27,24,31,30,26,27,2024-04-29 14:30:00,Yonge and Bloor,0,Monday
29,24,26,26,28,29,28,30,2024-04-29 14:45:00,Yonge and Bloor,0,Monday
32,27,27,25,30,32,30,27,2024-04-29 15:00:00,Yonge and Bloor,0,Monday
24,28,27,26,28,30,31,27,2024-04-29 15:15:00,Yonge and Bloor,0,Monday
28,26,25,26,27,28,26,28,2024-04-29 15:30:00,Yonge and Bloor,0,Monday
26,26,31,25,27,29,30,27,2024-04-29 15:45:00,Yonge and Bloor,0,Monday
25,27,31,27,31,32,28,30,2024-04-29 16:00:00,Yonge and Bloor,0,Monday
28,24,28,26,31,27,27,29,2024-04-29 16:15:00,Yonge and Bloor,0,Monday
28,26,24,27,28,28,27,27,2024-04-29 16:30:00,Yonge and Bloor,0,Monday
24,28,26,25,31,28,29,28,2024-04-29 16:45:00,Yonge and Bloor,0,Monday
43,39,45,48,55,48,42,44,2024-04-29 17:00:00,Yonge and Bloor,0,Monday
38,49,39,49,53,51,51,39,2024-04-29 17:15:00,Yonge and Bloor,0,Monday
51,47,56,53,45,51,47,56,2024-04-29 17:30:00,Yonge and Bloor,0,Monday
52,46,48,43,39,41,57,51,2024-04-29 17:45:00,Yonge and Bloor,0,Monday
44,53,39,45,53,53,39,49,2024-04-29 18:00:00,Yonge and Bloor,0,Monday
50,52,49,52,55,56,45,39,2024-04-29 18:15:00,Yonge and Bloor,0,Monday
42,39,50,48,42,48,43,39,2024-04-29 18:30:00,Yonge and Bloor,0,Monday
50,40,52,46,43,43,39,48,2024-04-29 18:45:00,Yonge and Bloor,0,Monday
50,38,40,38,56,51,50,50,2024-04-29 19:00:00,Yonge and Bloor,0,Monday
41,42,38,51,51,48,54,51,2024-04-29 19:15:00,Yonge and Bloor,0,Monday
43,53,49,46,55,42,41,39,2024-04-29 19:30:00,Yonge and Bloor,0,Monday
45,40,40,49,52,40,44,48,2024-04-29 19:45:00,Yonge and Bloor,0,Monday
28,26,27,24,29,27,29,29,2024-04-29 20:00:00,Yonge and Bloor,0,Monday
25,28,26,28,28,30,28,30,2024-04-29 20:15:00,Yonge and Bloor,0,Monday
32,27,31,27,28,32,30,31,2024-04-29 20:30:00,Yonge and Bloor,0,Monday
25,24,25,24,31,27,27,29,2024-04-29 20:45:00,Yonge and Bloor,0,Monday
24,27,26,27,27,29,30,28,2024-04-29 21:00:00,Yonge and Bloor,0,Monday
25,26,26,24,27,26,30,30,2024-04-29 21:15:00,Yonge and Bloor,0,Monday
25,24,26,24,31,26,29,29,2024-04-29 21:30:00,Yonge and Bloor,0,Monday
31,27,28,26,30,33,30,30,2024-04-29 21:45:00,Yonge and Bloor,0,Monday
25,28,24,24,28,30,29,31,2024-04-29 22:00:00,Yonge and Bloor,0,Monday
24,24,24,27,29,27,28,28,2024-04-29 22:15:00,Yonge and Bloor,0,Monday
25,28,27,28,31,26,31,27,2024-04-29 22:30:00,Yonge and Bloor,0,Monday
27,24,30,24,29,26,29,30,2024-04-29 22:45:00,Yonge and Bloor,0,Monday
4,2,5,1,4,9,7,7,2024-04-29 23:00:00,Yonge and Bloor,0,Monday
2,4,2,4,7,5,6,6,2024-04-29 23:15:00,Yonge and Bloor,0,Monday
3,2,5,4,7,3,6,4,2024-04-29 23:30:00,Yonge and Bloor,0,Monday
8,2,6,4,5,6,8,7,2024-04-29 23:45:00,Yonge and Bloor,0,Monday
1,2,1,4,7,8,6,5,2024-04-30 00:00:00,Yonge and Bloor,1,Tuesday
6,2,4,2,6,4,5,6,2024-04-30 00:15:00,Yonge and Bloor,1,Tuesday
3,1,3,4,7,3,3,5,2024-04-30 00:30:00,Yonge and Bloor,1,Tuesday
3,1,4,2,4,6,5,5,2024-04-30 00:45:00,Yonge and Bloor,1,Tuesday
3,2,4,3,4,7,5,4,2024-04-30 01:00:00,Yonge and Bloor,1,Tuesday
2,2,1,4,4,3,6,7,2024-04-30 01:15:00,Yonge and Bloor,1,Tuesday
